Chr	Start	End	Name	Null	Strand	ExcludedBases	Coverage	IntronDepth	IntronDepth25Percentile	IntronDepth50Percentile	IntronDepth75Percentile	ExonToIntronReadsLeft	ExonToIntronReadsRight	IntronDepthFirst50bp	IntronDepthLast50bp	SpliceLeft	SpliceRight	SpliceExact	IRratio	Warnings
2	68380483	68380722	PLEK/ENSG00000115956/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68380904	68382541	PLEK/ENSG00000115956/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68382633	68386501	PLEK/ENSG00000115956/clean	0	+	10	0.0357698	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68386686	68388386	PLEK/ENSG00000115956/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68388491	68393161	PLEK/ENSG00000115956/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68393245	68394106	PLEK/ENSG00000115956/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68394176	68395679	PLEK/ENSG00000115956/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68464370	68464839	FBXO48/ENSG00000204923/clean	0	-	10	0.272331	0	0	0	1	0	0	0	0	52	52	52	0.00520985	-
2	68465178	68466143	FBXO48/ENSG00000204923/clean	0	-	10	0.532984	0.843342	0	1	3	3	2	0.25	1.4	24	17	17	0.0217252	MinorIsoform
2	68466470	68467210	FBXO48/ENSG00000204923/clean	0	-	10	0.461644	0.523973	0	0	2	135	13	0	15	16	150	16	0.00306818	MinorIsoform
2	68467827	68490189	APLF/ENSG00000169621/clean	0	+	130	0.0875765	0	0	0	0	0	5	0	3.5	3	3	3	0.0283641	LowCover
2	68490261	68502730	APLF/ENSG00000169621/clean	0	+	370	0.0478552	0	0	0	0	0	0	0	0	23	8	8	0.00207634	LowCover
2	68502903	68513079	APLF/ENSG00000169621/clean	0	+	1260	0.0552939	0	0	0	0	0	0	0	0	29	27	27	0.00190306	-
2	68513227	68513547	APLF/ENSG00000169621/clean	0	+	10	0	0	0	0	0	0	0	0	0	22	24	22	0	-
2	68513680	68526060	APLF/ENSG00000169621/clean	0	+	94	0	0	0	0	0	0	0	0	0	35	35	35	0	-
2	68526242	68537871	APLF/ENSG00000169621/clean	0	+	2074	0.0374673	0	0	0	0	0	0	0	0	32	31	31	0.00116948	-
2	68531429	68537871	APLF/ENSG00000169621/clean	0	+	121	0.0354374	0	0	0	0	0	0	0	0	0	31	0	0.00114184	LowCover
2	68538227	68545186	APLF/ENSG00000169621/clean	0	+	110	0.0297854	0	0	0	0	7	0	7	0	50	50	50	0.000595353	NonUniformIntronCover
2	68545312	68567340	APLF/ENSG00000169621/clean	0	+	120	0.0744933	0	0	0	0	0	0	0	0	46	46	46	0.0016168	-
2	68567387	68568235	APLF/ENSG00000169621/clean	0	+	10	0.297136	0	0	0	4	0	0	0	0	45	0	0	0.00655971	LowCover
2	68567387	68577819	APLF/ENSG00000169621/clean	0	+	1135	0.136818	0	0	0	0	0	0	0	0	45	45	45	0.00303119	-
2	68568350	68577819	APLF/ENSG00000169621/clean	0	+	1010	0.120936	0	0	0	0	0	0	0	0	0	45	0	0.00268027	LowCover
2	68578003	68586771	APLF/ENSG00000169621/clean	0	+	2169	0.0368238	0	0	0	0	75	0	55.7	0	5	0	0	0.00731091	LowCover
2	68586978	68587807	APLF/ENSG00000169621/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68587949	68612098	APLF/ENSG00000169621/clean	0	+	2570	0.0936559	0	0	0	0	0	0	0	0	0	5	0	0.0183868	LowCover
2	68612247	68630590	APLF/ENSG00000169621/clean	0	+	5221	0.0611949	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68612247	68645661	APLF/ENSG00000169621/clean	0	+	5783	0.0333321	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68628230	68630590	APLF/ENSG00000169621/clean	0	+	160	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68643848	68645661	PROKR1/ENSG00000169618/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68646306	68649474	APLF/ENSG00000169621/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68646306	68654879	APLF/ENSG00000169621/clean	0	+	376	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68649610	68654879	APLF/ENSG00000169621/clean	0	+	230	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68680095	68710504	ARHGAP25/ENSG00000163219/clean	0	+	310	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68710698	68757637	ARHGAP25/ENSG00000163219/clean	0	+	1664	0.00974047	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68710698	68775220	ARHGAP25/ENSG00000163219/clean	0	+	2187	0.00707468	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68735260	68757637	ARHGAP25/ENSG00000163219/clean	0	+	388	0.0200555	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68735260	68775220	ARHGAP25/ENSG00000163219/clean	0	+	911	0.0112935	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68735539	68774845	ARHGAP25/ENSG00000163219/clean	0	+	298	0.0113054	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68757730	68774845	ARHGAP25/ENSG00000163219/clean	0	+	55	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68775420	68782232	ARHGAP25/ENSG00000163219/clean	0	+	188	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68782320	68787839	ARHGAP25/ENSG00000163219/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68782320	68807272	ARHGAP25/ENSG00000163219/clean	0	+	299	0.00507038	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68787956	68807272	ARHGAP25/ENSG00000163219/clean	0	+	172	0.00652946	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68807480	68813286	ARHGAP25/ENSG00000163219/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68813419	68816288	ARHGAP25/ENSG00000163219/clean	0	+	145	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68816362	68817872	ARHGAP25/ENSG00000163219/clean	0	+	444	0.00375235	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68816935	68817872	ARHGAP25/ENSG00000163219/clean	0	+	10	0.00431499	0	0	0	0	4	0	0	0	0	0	0	0	LowCover
2	68817994	68819122	ARHGAP25/ENSG00000163219/clean	0	+	81	0	0	0	0	0	0	0	0	0	9	9	9	0	LowCover
2	68819319	68822339	ARHGAP25/ENSG00000163219/clean	0	+	433	0	0	0	0	0	0	0	0	0	11	11	11	0	-
2	68822872	68825986	ARHGAP25/ENSG00000163219/clean	0	+	180	0.0852079	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68866571	68871024	BMP10/ENSG00000163217/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68945450	68946303	GKN2/ENSG00000183607/known-exon	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68946460	68947146	GKN2/ENSG00000183607/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68947257	68950125	GKN2/ENSG00000183607/clean	0	-	200	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68950263	68950701	GKN2/ENSG00000183607/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68950755	68952849	GKN2/ENSG00000183607/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68974689	68977494	GKN1/ENSG00000169605/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68977548	68977636	GKN1/ENSG00000169605/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68977774	68978870	GKN1/ENSG00000169605/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68978981	68979912	GKN1/ENSG00000169605/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	68980060	68980728	GKN1/ENSG00000169605/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	69013651	69040043	ANTXR1/ENSG00000169604/clean	0	+	120	0.0467798	0	0	0	0	0	0	0	0	64	64	64	0.000730401	-
2	69040115	69044741	ANTXR1/ENSG00000169604/clean	0	+	10	0	0	0	0	0	0	0	0	0	104	104	104	0	-
2	69044813	69070646	ANTXR1/ENSG00000169604/clean	0	+	210	0	0	0	0	0	0	0	0	0	133	133	133	0	-
2	69070728	69071753	ANTXR1/ENSG00000169604/clean	0	+	10	0	0	0	0	0	0	0	0	0	139	139	139	0	-
2	69071787	69073021	ANTXR1/ENSG00000169604/clean	0	+	10	0	0	0	0	0	5	0	0	0	125	125	125	0	NonUniformIntronCover
2	69073101	69075589	ANTXR1/ENSG00000169604/clean	0	+	10	0	0	0	0	0	6	0	0	0	109	109	109	0	NonUniformIntronCover
2	69075658	69077407	ANTXR1/ENSG00000169604/clean	0	+	10	0	0	0	0	0	0	0	0	0	167	167	167	0	-
2	69077488	69090858	ANTXR1/ENSG00000169604/clean	0	+	140	0.024263	0	0	0	0	0	4	0	4	185	185	185	0.000131134	NonUniformIntronCover
2	69090919	69102841	ANTXR1/ENSG00000169604/clean	0	+	250	0.0495202	0	0	0	0	1	0	0	0	159	159	159	0.000311351	-
2	69102940	69123016	ANTXR1/ENSG00000169604/clean	0	+	254	0.0814751	0	0	0	0	72	0	47.8	0	112	112	112	0.000726928	NonUniformIntronCover
2	69123086	69124564	ANTXR1/ENSG00000169604/clean	0	+	10	0	0	0	0	0	0	0	0	0	105	105	105	0	-
2	69124643	69134994	ANTXR1/ENSG00000169604/clean	0	+	150	0.381727	0.350649	0	0	4	0	3	0	3	134	6	6	0.00284062	LowCover
2	69124643	69145325	ANTXR1/ENSG00000169604/clean	0	+	335	0.381825	0.336528	0	0	4	0	0	0	0	134	30	30	0.00284135	MinorIsoform
2	69124643	69152168	ANTXR1/ENSG00000169604/clean	0	+	1421	0.30662	0.0165677	0	0	2	0	0	0	0	134	82	82	0.00228298	MinorIsoform
2	69152264	69170247	ANTXR1/ENSG00000169604/clean	0	+	10	0.0472375	0	0	0	0	0	0	0	0	35	35	35	0.00134782	-
2	69170289	69172366	ANTXR1/ENSG00000169604/clean	0	+	10	0	0	0	0	0	1	0	0	0	58	0	0	0	LowCover
2	69170289	69181785	ANTXR1/ENSG00000169604/clean	0	+	212	0.0111663	0	0	0	0	1	0	0	0	58	58	58	0.000192485	-
2	69181881	69182492	ANTXR1/ENSG00000169604/clean	0	+	10	0	0	0	0	0	2	0	0	0	58	58	58	0	-
2	69182660	69193334	ANTXR1/ENSG00000169604/clean	0	+	327	0.0156567	0	0	0	0	1	0	0	0	53	53	53	0.000295322	-
2	69193415	69245224	ANTXR1/ENSG00000169604/clean	0	+	460	0.0793784	0	0	0	0	8	0	0	0	43	39	39	0.00184261	NonUniformIntronCover
2	69326233	69326913	GFPT1/ENSG00000198380/clean	0	-	10	0.186567	0	0	0	0	0	0	0	0	279	279	279	0.000668253	-
2	69327075	69328270	GFPT1/ENSG00000198380/clean	0	-	20	0	0	0	0	0	2	0	0	0	275	275	275	0	-
2	69328438	69329296	GFPT1/ENSG00000198380/clean	0	-	10	0.0247642	0	0	0	0	17	1	0	0.3	163	163	163	0.000151904	NonUniformIntronCover
2	69329424	69329683	GFPT1/ENSG00000198380/clean	0	-	10	0	0	0	0	0	21	0	0	0	196	196	196	0	NonUniformIntronCover
2	69329798	69337897	GFPT1/ENSG00000198380/clean	0	-	70	0.0614024	0	0	0	0	7	0	0	0	234	234	234	0.000262335	NonUniformIntronCover
2	69338055	69338444	GFPT1/ENSG00000198380/clean	0	-	10	0	0	0	0	0	0	0	0	0	266	266	266	0	-
2	69338565	69342151	GFPT1/ENSG00000198380/clean	0	-	40	0.0310209	0	0	0	0	0	0	0	0	139	139	139	0.000223122	-
2	69342249	69345903	GFPT1/ENSG00000198380/clean	0	-	10	0.000274424	0	0	0	0	8	1	0	0	202	202	202	1.35853e-06	NonUniformIntronCover
2	69345999	69348170	GFPT1/ENSG00000198380/clean	0	-	80	0.0659971	0	0	0	0	10	4	0	1.75	169	169	169	0.000390363	NonUniformIntronCover
2	69348334	69350077	GFPT1/ENSG00000198380/clean	0	-	10	0.143681	0	0	0	0	1	0	0	0	129	129	129	0.00111257	-
2	69350183	69354258	GFPT1/ENSG00000198380/clean	0	-	140	0	0	0	0	0	12	0	0	0	127	0	0	0	LowCover
2	69350183	69354488	GFPT1/ENSG00000198380/clean	0	-	204	0	0	0	0	0	12	0	0	0	127	127	127	0	NonUniformIntronCover
2	69354312	69354488	GFPT1/ENSG00000198380/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	127	0	0	LowCover
2	69354568	69356495	GFPT1/ENSG00000198380/clean	0	-	10	0	0	0	0	0	5	0	0	0	159	159	159	0	NonUniformIntronCover
2	69356557	69358328	GFPT1/ENSG00000198380/clean	0	-	90	0	0	0	0	0	0	0	0	0	109	109	109	0	-
2	69358463	69359267	GFPT1/ENSG00000198380/clean	0	-	10	0	0	0	0	0	0	0	0	0	149	149	149	0	-
2	69359326	69363544	GFPT1/ENSG00000198380/clean	0	-	140	0	0	0	0	0	0	0	0	0	151	151	151	0	-
2	69363670	69370000	GFPT1/ENSG00000198380/clean	0	-	370	0.0380872	0	0	0	0	0	0	0	0	103	103	103	0.000369642	-
2	69370108	69371309	GFPT1/ENSG00000198380/clean	0	-	10	0	0	0	0	0	2	0	0	0	110	0	0	0	LowCover
2	69370108	69374005	GFPT1/ENSG00000198380/clean	0	-	503	0	0	0	0	0	2	0	0	0	110	110	110	0	-
2	69371472	69374005	GFPT1/ENSG00000198380/clean	0	-	330	0	0	0	0	0	0	0	0	0	0	110	0	0	LowCover
2	69374113	69387064	GFPT1/ENSG00000198380/clean	0	-	440	0.0426025	0	0	0	0	0	0	0	0	57	57	57	0.000746854	-
2	69396290	69400363	NFU1/ENSG00000169599/clean	0	-	375	0.289346	0	0	0	2	15	3	0	3	669	660	660	0.000432318	NonUniformIntronCover
2	69396290	69406021	NFU1/ENSG00000169599/clean	0	-	830	0.203797	0	0	0	0	15	0	0	0	669	775	7	0.000262895	LowCover
2	69400538	69406021	NFU1/ENSG00000169599/clean	0	-	280	0.142994	0	0	0	0	46	0	0	0	768	775	768	0.000184475	NonUniformIntronCover
2	69406082	69415184	NFU1/ENSG00000169599/clean	0	-	918	0.0563294	0	0	0	0	10	0	0	0	1071	1066	1066	5.25924e-05	NonUniformIntronCover
2	69415299	69416165	NFU1/ENSG00000169599/clean	0	-	80	0.46056	0.803797	0	0	2	63	0	0.6	0	875	0	0	0.000526077	LowCover
2	69415299	69419537	NFU1/ENSG00000169599/clean	0	-	189	0.145962	0	0	0	0	63	2	0.6	0	875	883	875	0.000165275	NonUniformIntronCover
2	69419604	69423581	NFU1/ENSG00000169599/clean	0	-	190	0	0	0	0	0	18	0	0	0	871	843	843	0	NonUniformIntronCover
2	69419604	69431901	NFU1/ENSG00000169599/clean	0	-	784	0	0	0	0	0	18	0	0	0	871	578	22	0	MinorIsoform
2	69423717	69431901	NFU1/ENSG00000169599/clean	0	-	458	0	0	0	0	0	6	0	0	0	565	578	556	0	NonUniformIntronCover
2	69432005	69437270	NFU1/ENSG00000169599/clean	0	-	230	0.161668	0	0	0	0	0	1	0	2.55	978	15	15	0.000165278	MinorIsoform
2	69475963	69476879	AAK1/ENSG00000115977/clean	0	-	10	0.364238	0.486264	0	0	4	3	0	3	0	5	12	5	0.029459	LowCover
2	69476990	69478950	AAK1/ENSG00000115977/clean	0	-	10	0	0	0	0	0	0	0	0	0	3	0	0	0	LowCover
2	69479061	69480859	AAK1/ENSG00000115977/clean	0	-	10	0.060962	0	0	0	0	0	0	0	0	4	7	4	0.00863366	LowCover
2	69482812	69495984	AAK1/ENSG00000115977/clean	0	-	310	0.0845903	0	0	0	0	0	5	0	5	0	9	0	0.0093114	LowCover
2	69496080	69505568	AAK1/ENSG00000115977/clean	0	-	663	0.317394	0.0436137	0	0	1	5	0	5	0	9	13	9	0.023833	LowCover
2	69500301	69505568	AAK1/ENSG00000115977/clean	0	-	220	0.191995	0	0	0	0	0	0	0	0	0	13	0	0.0145539	LowCover
2	69505673	69507420	AAK1/ENSG00000115977/clean	0	-	10	0	0	0	0	0	0	0	0	0	5	5	5	0	LowCover
2	69507578	69509230	AAK1/ENSG00000115977/clean	0	-	190	0.00820793	0	0	0	0	1	1	0	0	16	16	16	0.000512733	-
2	69509460	69514470	AAK1/ENSG00000115977/clean	0	-	140	0.158932	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	69514749	69518953	AAK1/ENSG00000115977/clean	0	-	80	0	0	0	0	0	0	0	0	0	7	7	7	0	LowCover
2	69519240	69520833	AAK1/ENSG00000115977/clean	0	-	152	0	0	0	0	0	0	0	0	0	16	16	16	0	-
2	69520988	69525032	AAK1/ENSG00000115977/clean	0	-	120	0	0	0	0	0	0	0	0	0	4	4	4	0	LowCover
2	69525112	69527215	AAK1/ENSG00000115977/clean	0	-	70	0	0	0	0	0	0	0	0	0	7	7	7	0	LowCover
2	69527319	69530007	AAK1/ENSG00000115977/clean	0	-	10	0	0	0	0	0	0	0	0	0	4	4	4	0	LowCover
2	69530140	69530624	AAK1/ENSG00000115977/clean	0	-	10	0	0	0	0	0	0	0	0	0	3	3	3	0	LowCover
2	69530706	69532040	AAK1/ENSG00000115977/clean	0	-	334	0	0	0	0	0	0	0	0	0	14	14	14	0	-
2	69532162	69542522	AAK1/ENSG00000115977/clean	0	-	150	0	0	0	0	0	0	0	0	0	20	20	20	0	-
2	69542665	69544435	AAK1/ENSG00000115977/clean	0	-	60	0	0	0	0	0	3	0	0	0	0	0	0	0	LowCover
2	69544544	69556859	AAK1/ENSG00000115977/clean	0	-	360	0.0185696	0	0	0	0	0	0	0	0	9	9	9	0.00205904	LowCover
2	69556978	69642877	AAK1/ENSG00000115977/clean	0	-	2239	0.0301697	0	0	0	0	0	0	0	0	19	28	19	0.00107633	MinorIsoform
2	69643274	69643574	AAK1/ENSG00000115977/clean	0	-	10	0	0	0	0	0	0	0	0	0	11	11	11	0	-
2	69643274	69674022	AAK1/ENSG00000115977/clean	0	-	2847	0.0145873	0	0	0	0	0	0	0	0	11	0	0	0.00132436	LowCover
2	69644905	69652997	ANXA4/ENSG00000196975/clean	0	+	230	0.0679216	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	69653282	69720773	ANXA4/ENSG00000196975/clean	0	+	3260	0.0586633	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	69720871	69781519	ANXA4/ENSG00000196975/clean	0	+	2296	0.0769811	0	0	0	0	0	0	0	0	0	1323	0	5.81834e-05	LowCover
2	69742175	69781493	ANXA4/ENSG00000196975/clean	0	+	1338	0.113691	0	0	0	0	0	0	0	0	1358	0	0	8.37127e-05	LowCover
2	69781299	69781519	ANXA4/ENSG00000196975/clean	0	+	36	0	0	0	0	0	0	0	0	0	0	1323	0	0	LowCover
2	69781574	69788053	ANXA4/ENSG00000196975/clean	0	+	90	0.108311	0	0	0	0	8	9	0	2.25	1465	1468	1455	7.3776e-05	NonUniformIntronCover
2	69781574	69803392	ANXA4/ENSG00000196975/clean	0	+	778	0.0655418	0	0	0	0	8	3	0	1.3	1465	0	0	4.47364e-05	LowCover
2	69788141	69804532	ANXA4/ENSG00000196975/clean	0	+	813	0.0565541	0	0	0	0	21	0	5	0	1072	1083	1072	5.22171e-05	NonUniformIntronCover
2	69803515	69804532	ANXA4/ENSG00000196975/clean	0	+	90	0.209277	0	0	0	0	0	0	0	0	1	1083	1	0.000193201	LowCover
2	69804627	69806384	ANXA4/ENSG00000196975/clean	0	+	220	0.291477	0	0	0	1	27	0	0	0	991	991	991	0.000294038	NonUniformIntronCover
2	69806432	69807905	ANXA4/ENSG00000196975/clean	0	+	76	0.284896	0	0	0	1	1005	0	1008.55	0	49	969	49	0.000293924	MinorIsoform
2	69807996	69810593	ANXA4/ENSG00000196975/clean	0	+	253	0.590017	2.96588	0	2	9	3	0	2.8	0	633	648	633	0.00455613	NonUniformIntronCover
2	69812709	69816100	ANXA4/ENSG00000196975/clean	0	+	80	0.27756	0	0	0	1	39	2	0	2	734	734	734	0.000378004	NonUniformIntronCover
2	69816194	69818598	ANXA4/ENSG00000196975/clean	0	+	10	0.255221	0	0	0	1	0	1	0	1	763	765	763	0.000333511	-
2	69818694	69819279	ANXA4/ENSG00000196975/clean	0	+	10	0	0	0	0	0	0	0	0	0	634	634	634	0	-
2	69819338	69820698	ANXA4/ENSG00000196975/clean	0	+	60	0	0	0	0	0	13	0	0	0	914	914	914	0	NonUniformIntronCover
2	69820821	69825455	ANXA4/ENSG00000196975/clean	0	+	10	0.584343	1.43514	0	2	4	71	0	0	0	842	842	842	0.00170154	NonUniformIntronCover
2	69830152	69837546	GMCL1/ENSG00000087338/clean	0	+	260	0.0344828	0	0	0	0	0	0	0	0	21	21	21	0.00163934	-
2	69837670	69839456	GMCL1/ENSG00000087338/clean	0	+	10	0.39527	0.324438	0	0	2	1	0	0.95	0	16	16	16	0.0241088	-
2	69839553	69840056	GMCL1/ENSG00000087338/clean	0	+	10	0.369168	0.879397	0	0	5	0	0	0	0	55	0	0	0.0066674	LowCover
2	69839553	69840941	GMCL1/ENSG00000087338/clean	0	+	250	0.379613	0.399123	0	0	2	0	0	0	0	55	55	55	0.00685475	-
2	69841039	69843148	GMCL1/ENSG00000087338/clean	0	+	10	0.43354	0.334126	0	0	3	0	0	0	3	79	75	75	0.00545789	-
2	69843261	69844130	GMCL1/ENSG00000087338/clean	0	+	10	0	0	0	0	0	1	0	0	0	48	48	48	0	-
2	69844196	69847542	GMCL1/ENSG00000087338/clean	0	+	10	0	0	0	0	0	0	0	0	0	65	65	65	0	-
2	69847627	69849651	GMCL1/ENSG00000087338/clean	0	+	10	0	0	0	0	0	0	0	0	0	73	73	73	0	-
2	69849742	69854822	GMCL1/ENSG00000087338/clean	0	+	130	0.151515	0	0	0	0	0	0	0	0	35	35	35	0.00431034	-
2	69854960	69861277	GMCL1/ENSG00000087338/clean	0	+	60	0.228864	0	0	0	0	0	0	0	0	85	85	85	0.00268528	-
2	69861347	69864899	GMCL1/ENSG00000087338/clean	0	+	130	0.0730567	0	0	0	0	10	0	0	0	102	102	102	0.000715729	NonUniformIntronCover
2	69864975	69869718	GMCL1/ENSG00000087338/clean	0	+	472	0.157574	0	0	0	0	0	0	0	0	159	159	159	0.000990052	-
2	69869864	69871744	GMCL1/ENSG00000087338/clean	0	+	10	0	0	0	0	0	0	0	0	0	134	134	134	0	-
2	69871832	69878908	GMCL1/ENSG00000087338/clean	0	+	90	0.222874	0	0	0	0	6	0	2.2	0	143	137	137	0.00155614	NonUniformIntronCover
2	69894018	69895093	SNRNP27/ENSG00000124380/clean	0	+	10	0.0215962	0	0	0	0	0	3	0	1.2	2021	2011	2011	1.06858e-05	NonUniformIntronCover
2	69895214	69896435	SNRNP27/ENSG00000124380/clean	0	+	130	0	0	0	0	0	0	0	0	0	1248	1248	1248	0	-
2	69896548	69897376	SNRNP27/ENSG00000124380/clean	0	+	70	0	0	0	0	0	0	0	0	0	1086	1086	1086	0	-
2	69897456	69903180	SNRNP27/ENSG00000124380/clean	0	+	115	0.193796	0	0	0	0	12	3	0	3	863	856	856	0.00022451	NonUniformIntronCover
2	69897456	69904253	SNRNP27/ENSG00000124380/clean	0	+	352	0.197052	0	0	0	0	12	0	0	0	863	679	0	0.000228282	LowCover
2	69897742	69903180	MXD1/ENSG00000059728/clean	0	+	50	0.201745	0	0	0	0	3	3	3	3	0	856	0	0.000235627	LowCover
2	69903245	69904253	MXD1/ENSG00000059728/clean	0	+	172	0.2189	0	0	0	0	133	0	0	0	679	679	679	0.000322281	NonUniformIntronCover
2	69904425	69916120	MXD1/ENSG00000059728/clean	0	+	1964	0.711438	8.79014	0	8	22	293	0	275	0	13	5	0	0.4034	LowCover
2	69915403	69916120	MXD1/ENSG00000059728/clean	0	+	10	0	0	0	0	0	0	0	0	0	5	5	5	0	LowCover
2	69916220	69921735	MXD1/ENSG00000059728/clean	0	+	60	0	0	0	0	0	0	0	0	0	12	12	12	0	-
2	69916220	69935350	MXD1/ENSG00000059728/clean	0	+	310	0.0132837	0	0	0	0	0	0	0	0	12	17	0	0.000780786	LowCover
2	69921765	69935350	MXD1/ENSG00000059728/clean	0	+	220	0.0187056	0	0	0	0	0	0	0	0	17	17	17	0.00109912	-
2	69935465	69937234	MXD1/ENSG00000059728/clean	0	+	226	0.253402	0	0	0	2	0	0	0	0	25	25	25	0.0100344	-
2	69937394	69938096	MXD1/ENSG00000059728/clean	0	+	70	0	0	0	0	0	0	0	0	0	11	11	11	0	-
2	69938339	69942640	MXD1/ENSG00000059728/known-exon	0	+	10	1	30.3395	18	31	48	9	88	9	72.4	0	0	0	1	LowSplicing
2	70150564	70160624	C2orf42/ENSG00000115998/clean	0	-	1230	0.211325	0	0	0	0	7	0	8.55	0	117	113	103	0.00180294	NonUniformIntronCover
2	70160787	70165091	C2orf42/ENSG00000115998/clean	0	-	480	0.353295	0.258824	0	0	4	4	2	7	2	106	103	93	0.0033219	NonUniformIntronCover
2	70165192	70165527	C2orf42/ENSG00000115998/clean	0	-	10	0.12	0	0	0	0	5	0	1	0	67	70	67	0.00171135	NonUniformIntronCover
2	70165635	70169556	C2orf42/ENSG00000115998/clean	0	-	820	0	0	0	0	0	0	0	0	0	43	43	43	0	-
2	70169661	70175672	C2orf42/ENSG00000115998/clean	0	-	670	0	0	0	0	0	0	0	0	0	32	32	32	0	-
2	70175777	70179531	C2orf42/ENSG00000115998/clean	0	-	250	0	0	0	0	0	0	0	0	0	23	23	23	0	-
2	70179642	70181162	C2orf42/ENSG00000115998/clean	0	-	300	0.136066	0	0	0	0	0	0	0	0	22	22	22	0.00614678	-
2	70181997	70190917	C2orf42/ENSG00000115998/clean	0	-	2422	0.0974146	0	0	0	0	0	0	0	3.45	31	8	0	0.00313256	LowCover
2	70181997	70248404	C2orf42/ENSG00000115998/clean	0	-	10074	0.18696	0	0	0	0	0	1	0	0	31	206	0	0.000906748	LowCover
2	70182445	70182666	C2orf42/ENSG00000115998/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	30	0	0	LowCover
2	70182935	70190183	C2orf42/ENSG00000115998/clean	0	-	1170	0.104146	0	0	0	0	1	0	2.45	0	79	0	0	0.00131657	LowCover
2	70212845	70214348	TIA1/ENSG00000116001/clean	0	-	10	0.1286	0	0	0	0	0	1	0	1	391	398	391	0.000323012	-
2	70212845	70216207	TIA1/ENSG00000116001/clean	0	-	419	0.499151	0.675148	0	0	3	0	25	0	17.2	391	193	0	0.00127497	LowCover
2	70214491	70215370	TIA1/ENSG00000116001/clean	0	-	132	0.843373	1.83946	1	2	9	258	1	1	1.25	16	231	16	0.00790014	MinorIsoform
2	70215233	70215370	TIA1/ENSG00000116001/clean	0	-	10	1	1.92157	1	2	2	8	1	2	1.25	5	231	5	0.00824985	LowCover
2	70215494	70216207	TIA1/ENSG00000116001/clean	0	-	10	0.920341	3.86219	1	4	5	1	25	1	17.2	198	193	193	0.0191328	NonUniformIntronCover
2	70216292	70216403	TIA1/ENSG00000116001/clean	0	-	10	1	9	6	9	9	10	8	6.6	9	216	216	216	0.04	-
